ID,LIMIT_BAL,AGE,PAY_0,BILL_AMT1,PAY_AMT1,actual_default,predicted_default_probability,risk_segment
18385,30000,22,0,23185,1400,0,0.38283804163614554,Elevated
6367,160000,27,1,0,1519,1,0.6088952019010146,Very High
1638,30000,40,2,23687,0,0,0.8837290745778793,Very High
7464,360000,34,0,3821,1937,0,0.2969376556285609,Moderate
3173,230000,35,0,176853,10000,0,0.23012189426192106,Moderate
24309,420000,43,0,3542,3010,0,0.347541273276117,Elevated
159,210000,45,2,115785,10478,1,0.9260126453015733,Very High
24449,320000,36,2,283743,12013,1,0.8837290745778793,Very High
29384,200000,30,0,24853,3158,0,0.23012189426192106,Moderate
21897,180000,27,1,0,376,0,0.3396499288321693,Elevated
7956,50000,27,2,49929,1750,0,0.8837290745778793,Very High
15417,350000,53,1,36138,7619,0,0.5087149171511306,High
2443,240000,55,0,25631,2500,0,0.23012189426192106,Moderate
18754,440000,27,0,197019,6040,0,0.23012189426192106,Moderate
12874,20000,25,0,19791,1917,1,0.41588151022565645,Elevated
23330,240000,35,0,5757,3242,0,0.347541273276117,Elevated
8866,500000,42,1,0,0,1,0.6088952019010146,Very High
14532,50000,26,0,20329,1600,0,0.41588151022565645,Elevated
18411,80000,25,0,390,0,0,0.4787548264965612,High
14787,30000,25,0,19041,1500,1,0.4787548264965612,High
9898,200000,34,1,2500,9814,1,0.3396499288321693,Elevated
1243,160000,45,0,0,0,0,0.4787548264965612,High
2560,80000,28,0,9782,2001,0,0.23012189426192106,Moderate
21596,60000,24,0,57802,2960,0,0.38283804163614554,Elevated
3777,250000,26,1,631,0,1,0.7735534076852892,Very High
28927,360000,35,0,0,0,1,0.4787548264965612,High
19680,260000,40,0,411,209,0,0.4787548264965612,High
17392,240000,43,0,50120,1781,0,0.23012189426192106,Moderate
25672,400000,35,0,4689,10097,0,0.23012189426192106,Moderate
21329,20000,51,0,14962,2890,0,0.38283804163614554,Elevated
3058,30000,47,0,29596,1600,0,0.41588151022565645,Elevated
13083,210000,46,0,3095,2768,1,0.347541273276117,Elevated
16707,280000,33,0,265120,9104,0,0.23012189426192106,Moderate
29147,40000,52,0,31960,2000,0,0.38283804163614554,Elevated
18959,230000,30,0,37719,3025,0,0.23012189426192106,Moderate
16527,30000,25,2,22422,2600,0,0.8837290745778793,Very High
83,60000,30,0,26324,1576,1,0.41588151022565645,Elevated
6820,100000,44,0,37222,2000,0,0.23012189426192106,Moderate
11240,180000,26,3,129728,6006,0,0.9260126453015733,Very High
23533,80000,35,1,78959,0,1,0.7132952380403815,Very High
29906,50000,30,1,17479,1300,1,0.7132952380403815,Very High
16834,10000,45,1,7953,1500,0,0.8800187576626742,Very High
26401,360000,46,0,58389,20000,0,0.23012189426192106,Moderate
28690,170000,31,1,0,427,0,0.3396499288321693,Elevated
14685,130000,30,0,780,0,0,0.4787548264965612,High
19658,50000,33,1,49633,24,0,0.7132952380403815,Very High
28957,500000,44,0,522,20007,0,0.23012189426192106,Moderate
26023,220000,44,2,195375,10,0,0.8837290745778793,Very High
13196,180000,31,1,0,0,1,0.6088952019010146,Very High
24078,140000,27,0,24048,2014,0,0.347541273276117,Elevated
28619,270000,42,0,14352,1859,0,0.347541273276117,Elevated
444,200000,27,0,122923,5704,0,0.23012189426192106,Moderate
14235,100000,27,0,14712,5000,0,0.23012189426192106,Moderate
9189,60000,26,0,440,880,0,0.6550539400917675,Very High
7139,50000,22,0,55100,2372,0,0.38283804163614554,Elevated
7605,200000,46,0,722,9086,0,0.23012189426192106,Moderate
13226,80000,29,0,50695,10010,0,0.23012189426192106,Moderate
25046,130000,54,0,129049,3000,0,0.23012189426192106,Moderate
1442,210000,33,0,17420,1236,0,0.4787548264965612,High
7915,450000,37,0,71985,15000,0,0.23012189426192106,Moderate
23955,20000,24,0,10768,1502,0,0.41588151022565645,Elevated
22941,100000,28,0,20068,1800,0,0.23012189426192106,Moderate
16057,50000,35,0,2628,1000,0,0.4787548264965612,High
12795,190000,31,0,-579,579,1,0.4787548264965612,High
16749,150000,36,2,87021,2000,0,0.9260126453015733,Very High
12040,20000,49,2,7823,1151,1,0.8837290745778793,Very High
26533,70000,62,0,57271,2857,0,0.38283804163614554,Elevated
1568,120000,23,0,118063,4700,0,0.23012189426192106,Moderate
447,160000,28,0,146433,4500,0,0.23012189426192106,Moderate
25751,30000,38,0,2433,4000,1,0.570501077187048,High
13486,160000,25,0,31400,0,0,0.4787548264965612,High
9836,80000,32,0,60918,2500,0,0.23012189426192106,Moderate
15019,50000,41,0,34384,2000,0,0.6832214599145177,Very High
23968,220000,26,0,44432,100000,0,0.23012189426192106,Moderate
15640,270000,32,2,276339,11000,0,0.8837290745778793,Very High
13480,390000,41,2,167795,7299,1,0.9260126453015733,Very High
21375,50000,58,0,382,0,0,0.6832214599145177,Very High
24220,290000,30,0,792,264,0,0.7549348273892288,Very High
7403,250000,24,0,956,1339,1,0.347541273276117,Elevated
28636,100000,35,2,93983,5500,1,0.9260126453015733,Very High
3320,210000,27,0,5353,280,0,0.347541273276117,Elevated
1660,20000,22,0,14562,1121,0,0.4787548264965612,High
27867,70000,25,0,69334,3000,0,0.38283804163614554,Elevated
23912,60000,23,0,31348,20109,0,0.38283804163614554,Elevated
1210,20000,23,0,3675,19316,1,0.41588151022565645,Elevated
18487,150000,26,0,92802,7500,0,0.23012189426192106,Moderate
1995,20000,52,0,16735,4008,0,0.570501077187048,High
5025,180000,40,0,4236,3016,0,0.23012189426192106,Moderate
12272,280000,32,0,13532,23871,0,0.347541273276117,Elevated
9094,50000,30,2,6425,1050,1,0.8837290745778793,Very High
3085,210000,45,0,430,430,0,0.4787548264965612,High
20725,270000,38,2,258442,10350,1,0.9260126453015733,Very High
19553,80000,37,0,2000,2000,1,0.347541273276117,Elevated
14331,150000,46,2,11164,1000,1,0.8837290745778793,Very High
29758,50000,30,0,46860,2500,0,0.38283804163614554,Elevated
9147,70000,35,3,69852,0,1,0.8837290745778793,Very High
2226,60000,31,1,0,1012,1,0.3396499288321693,Elevated
1023,210000,37,0,138398,5000,0,0.23012189426192106,Moderate
3694,50000,29,0,20258,3000,0,0.41588151022565645,Elevated
17572,500000,35,0,12590,1225,0,0.4787548264965612,High
23777,80000,52,0,34243,1570,0,0.2969376556285609,Moderate
13806,230000,27,0,70327,2963,0,0.23012189426192106,Moderate
12683,30000,41,1,8247,16463,0,0.5087149171511306,High
24612,80000,32,0,2976,13424,0,0.23012189426192106,Moderate
18422,160000,25,1,0,1000,1,0.3396499288321693,Elevated
25364,20000,25,2,17496,0,0,0.8837290745778793,Very High
4752,100000,29,0,75012,4000,0,0.23012189426192106,Moderate
20674,20000,35,0,6855,5000,1,0.6832214599145177,Very High
12569,200000,40,1,0,0,1,0.6088952019010146,Very High
24797,70000,46,0,24345,1414,0,0.38283804163614554,Elevated
14081,30000,24,1,2706,0,0,0.7132952380403815,Very High
1367,260000,42,0,399,2101,0,0.2969376556285609,Moderate
21803,80000,24,0,754,0,0,0.6832214599145177,Very High
9918,180000,40,1,172584,1000,0,0.5382018784947318,High
1703,150000,30,0,44795,10000,1,0.570501077187048,High
10674,210000,28,0,1082,0,0,0.4787548264965612,High
17006,150000,24,1,-200,600,0,0.3396499288321693,Elevated
17868,60000,28,0,40784,2001,0,0.38283804163614554,Elevated
9051,120000,39,1,0,0,0,0.6088952019010146,Very High
7612,80000,60,0,68085,10000,0,0.2969376556285609,Moderate
10871,80000,37,2,58024,2800,1,0.9260126453015733,Very High
6431,50000,35,0,780,0,0,0.2712812631662762,Moderate
29970,200000,33,0,110006,5000,0,0.23012189426192106,Moderate
4661,80000,36,0,60110,2186,0,0.2969376556285609,Moderate
26968,350000,32,0,43356,2000,0,0.23012189426192106,Moderate
9961,140000,27,0,136899,5200,0,0.23012189426192106,Moderate
22502,230000,33,0,38646,2000,0,0.23012189426192106,Moderate
12797,20000,28,1,5653,0,1,0.7132952380403815,Very High
24890,170000,40,0,148211,5400,0,0.5348990689804838,High
1845,210000,48,0,0,570,0,0.4787548264965612,High
26424,420000,36,0,20326,1479,0,0.4787548264965612,High
105,60000,26,2,56685,0,0,0.8837290745778793,Very High
1610,210000,43,0,80527,4000,0,0.23012189426192106,Moderate
24679,230000,28,0,48144,12000,0,0.23012189426192106,Moderate
29087,60000,61,0,28208,1495,0,0.38283804163614554,Elevated
3874,50000,52,1,32119,0,1,0.7132952380403815,Very High
11433,80000,31,0,3601,9,1,0.347541273276117,Elevated
29851,50000,46,0,62315,2200,0,0.38283804163614554,Elevated
26975,300000,38,0,706,200,1,0.4787548264965612,High
5178,190000,50,2,69518,3500,1,0.9260126453015733,Very High
24937,310000,39,0,16577,1361,0,0.347541273276117,Elevated
14523,30000,25,0,7204,1200,0,0.2712812631662762,Moderate
2728,200000,27,0,25334,2204,0,0.3697892966663365,Elevated
23736,230000,51,0,213457,17000,0,0.23012189426192106,Moderate
17807,30000,35,2,18915,2000,1,0.9260126453015733,Very High
1977,180000,31,0,28566,5000,0,0.5348990689804838,High
7289,50000,39,0,20650,0,0,0.4787548264965612,High
8184,160000,48,0,153390,15102,0,0.3697892966663365,Elevated
17329,30000,39,0,22215,18243,0,0.3026740989175491,Moderate
2706,180000,25,0,177633,5203,0,0.23012189426192106,Moderate
3969,50000,26,1,0,1950,0,0.3396499288321693,Elevated
25561,500000,28,0,302089,10049,0,0.23012189426192106,Moderate
18477,240000,26,0,150886,6537,0,0.23012189426192106,Moderate
24304,20000,34,2,390,18864,1,0.6670123550244665,Very High
316,60000,23,0,49507,1970,1,0.38283804163614554,Elevated
19517,560000,45,0,34669,150000,0,0.23012189426192106,Moderate
27680,20000,24,0,4261,7830,0,0.20287159931475213,Low
23910,80000,26,0,495,0,0,0.6550539400917675,Very High
13877,10000,45,1,9503,0,0,0.7132952380403815,Very High
15636,270000,38,0,2974,1071,0,0.347541273276117,Elevated
13345,80000,25,0,390,390,1,0.4787548264965612,High
22554,180000,38,1,0,0,0,0.6088952019010146,Very High
23123,490000,33,0,58308,10000,0,0.23012189426192106,Moderate
5678,50000,55,0,44258,2489,0,0.41588151022565645,Elevated
7537,300000,32,0,2884,1706,1,0.347541273276117,Elevated
10330,170000,23,2,160189,5936,0,0.8837290745778793,Very High
28204,300000,38,0,1250,940,0,0.347541273276117,Elevated
26407,280000,30,1,25903,50,0,0.5382018784947318,High
15604,20000,24,0,12509,0,0,0.2712812631662762,Moderate
10862,110000,29,2,600,0,1,0.9260126453015733,Very High
3759,80000,27,0,22381,1500,1,0.23012189426192106,Moderate
18358,20000,22,0,12476,3000,0,0.7549348273892288,Very High
13596,50000,39,0,43724,2000,0,0.38283804163614554,Elevated
12223,30000,36,3,26851,0,1,0.8837290745778793,Very High
29755,220000,39,1,0,0,0,0.6088952019010146,Very High
28748,50000,28,3,2400,0,0,0.9260126453015733,Very High
17090,80000,25,1,78894,3000,0,0.7132952380403815,Very High
10215,70000,29,0,68532,3300,0,0.38283804163614554,Elevated
19383,120000,48,0,626,0,0,0.4787548264965612,High
11208,170000,36,0,82898,10000,0,0.2969376556285609,Moderate
16717,430000,29,0,1442,3058,0,0.2969376556285609,Moderate
14262,20000,57,0,390,390,1,0.4787548264965612,High
2301,200000,44,2,188553,8011,0,0.8837290745778793,Very High
2461,280000,26,0,146130,5042,0,0.23012189426192106,Moderate
22525,190000,38,0,39468,2151,0,0.23012189426192106,Moderate
3119,60000,43,0,57033,2880,0,0.38283804163614554,Elevated
24275,360000,29,0,18454,6028,0,0.23012189426192106,Moderate
6398,80000,26,0,33490,5000,0,0.2969376556285609,Moderate
28232,30000,42,1,30445,0,1,0.7132952380403815,Very High
8915,330000,28,0,53260,2000,0,0.23012189426192106,Moderate
2837,240000,39,0,171907,7200,0,0.23012189426192106,Moderate
13064,90000,31,0,79397,2950,1,0.23012189426192106,Moderate
6090,130000,52,1,112434,0,0,0.7132952380403815,Very High
20581,500000,30,0,20544,5835,0,0.7549348273892288,Very High
20610,130000,29,2,47272,1600,0,0.8837290745778793,Very High
17267,20000,33,0,20023,1300,0,0.4787548264965612,High
17491,50000,39,0,49005,6000,0,0.38283804163614554,Elevated
9582,50000,21,0,21023,3000,0,0.41588151022565645,Elevated
18,320000,49,0,253286,10358,0,0.23012189426192106,Moderate
5985,70000,33,0,63845,3224,0,0.38283804163614554,Elevated
28542,330000,31,0,4054,1091,0,0.23012189426192106,Moderate
10120,90000,26,0,70206,3300,0,0.23012189426192106,Moderate
1010,80000,27,0,80000,0,0,0.4787548264965612,High
2215,50000,41,0,22358,1900,0,0.570501077187048,High
1967,90000,29,1,41073,3100,0,0.3396499288321693,Elevated
6555,180000,28,0,-124,1004,0,0.4787548264965612,High
28551,50000,34,0,50854,1314,0,0.38283804163614554,Elevated
21104,80000,45,0,34905,1600,0,0.23012189426192106,Moderate
11142,290000,29,0,232319,5071,0,0.23012189426192106,Moderate
3720,50000,30,0,780,780,0,0.7549348273892288,Very High
4735,420000,43,0,44670,30253,0,0.23012189426192106,Moderate
4841,50000,37,3,30411,1500,1,0.8837290745778793,Very High
16914,50000,60,0,51078,2013,0,0.38283804163614554,Elevated
9185,50000,51,0,50448,2017,1,0.38283804163614554,Elevated
23780,180000,64,0,18084,1703,0,0.347541273276117,Elevated
28488,180000,36,1,0,0,0,0.6088952019010146,Very High
18134,280000,36,0,10831,4216,1,0.5348990689804838,High
16576,20000,24,0,15221,3287,0,0.41588151022565645,Elevated
25131,420000,52,0,11097,16106,0,0.23012189426192106,Moderate
9014,20000,43,0,19107,1330,0,0.4787548264965612,High
16639,50000,41,0,50611,2200,0,0.38283804163614554,Elevated
26939,20000,27,0,11849,1500,1,0.4787548264965612,High
24437,260000,37,0,256,188,0,0.4787548264965612,High
8925,200000,34,0,68262,2791,0,0.23012189426192106,Moderate
23328,170000,47,0,62927,1566,0,0.2969376556285609,Moderate
23529,450000,36,1,5909,968,0,0.3396499288321693,Elevated
4253,180000,39,0,29478,3353,0,0.3697892966663365,Elevated
8469,50000,36,2,50808,0,1,0.8837290745778793,Very High
29082,200000,58,1,203108,7500,1,0.5382018784947318,High
21239,360000,43,0,59,4465,0,0.2969376556285609,Moderate
25820,280000,30,0,2946,3326,0,0.2969376556285609,Moderate
1167,200000,52,0,115702,5517,0,0.23012189426192106,Moderate
14662,120000,26,0,5820,216,0,0.347541273276117,Elevated
21619,50000,26,0,390,2078,0,0.41588151022565645,Elevated
22189,50000,29,0,22120,4000,0,0.38283804163614554,Elevated
28110,60000,39,0,12545,1217,1,0.4787548264965612,High
6962,70000,47,1,64586,0,0,0.8800187576626742,Very High
27894,150000,29,0,146465,7000,0,0.23012189426192106,Moderate
28227,290000,46,0,30365,32575,0,0.23012189426192106,Moderate
8188,160000,51,0,67610,4000,1,0.5348990689804838,High
11879,120000,26,0,67519,3000,0,0.23012189426192106,Moderate
9555,200000,48,0,0,0,0,0.4787548264965612,High
27690,30000,25,0,8935,1165,0,0.4787548264965612,High
7394,100000,41,0,107224,7000,0,0.23012189426192106,Moderate
14673,250000,27,0,8769,990,0,0.4787548264965612,High
23400,240000,35,0,0,0,1,0.4787548264965612,High
13158,480000,36,0,19311,1368,0,0.2712812631662762,Moderate
5089,280000,28,0,17795,4125,0,0.2969376556285609,Moderate
10421,50000,23,0,33109,1660,0,0.41588151022565645,Elevated
26783,280000,30,0,104252,4510,0,0.23012189426192106,Moderate
26433,480000,48,0,1087,188,0,0.4787548264965612,High
11493,320000,37,0,188106,6496,0,0.23012189426192106,Moderate
15038,100000,35,0,65451,8000,0,0.5348990689804838,High
74,290000,37,1,0,0,0,0.6088952019010146,Very High
19818,20000,33,2,19946,1593,1,0.8837290745778793,Very High
11043,100000,28,0,106203,8000,0,0.23012189426192106,Moderate
18235,50000,58,2,7831,1123,0,0.8837290745778793,Very High
16631,120000,25,0,11147,2446,0,0.6550539400917675,Very High
15192,220000,28,0,224166,8200,0,0.23012189426192106,Moderate
6753,30000,50,2,30615,0,1,0.9260126453015733,Very High
8699,200000,44,0,66689,2362,0,0.23012189426192106,Moderate
23823,120000,47,0,632,948,1,0.7549348273892288,Very High
17576,170000,40,2,193,3760,1,0.6670123550244665,Very High
28069,100000,40,0,92393,3500,0,0.23012189426192106,Moderate
8321,360000,41,1,0,0,1,0.6088952019010146,Very High
25743,190000,40,0,182923,8059,1,0.23012189426192106,Moderate
24667,430000,34,2,435,183,0,0.6670123550244665,Very High
19916,500000,40,0,212961,63000,0,0.23012189426192106,Moderate
22452,90000,36,0,91552,55000,0,0.23012189426192106,Moderate
2216,200000,38,0,6677,0,0,0.23012189426192106,Moderate
11968,20000,29,0,4453,8019,0,0.38283804163614554,Elevated
9889,160000,38,0,105313,5416,0,0.23012189426192106,Moderate
6285,150000,32,0,30697,10000,0,0.23012189426192106,Moderate
6305,180000,36,0,100,100,1,0.4787548264965612,High
20932,560000,36,0,4286,3282,0,0.347541273276117,Elevated
27903,60000,25,0,59228,2300,0,0.38283804163614554,Elevated
17301,110000,39,0,107441,4023,0,0.23012189426192106,Moderate
22938,270000,43,0,94125,1326,0,0.4787548264965612,High
17075,200000,25,0,175435,24720,0,0.3697892966663365,Elevated
27865,280000,24,0,316,316,0,0.347541273276117,Elevated
19308,210000,32,0,7544,5255,0,0.23012189426192106,Moderate
6474,170000,23,0,32192,1608,0,0.23012189426192106,Moderate
6237,380000,42,0,4377,0,0,0.347541273276117,Elevated
27116,230000,33,1,0,1427,0,0.3396499288321693,Elevated
4964,180000,42,0,4314,2500,0,0.23012189426192106,Moderate
19671,60000,44,1,61049,0,0,0.7132952380403815,Very High
13780,50000,47,0,-2640,2640,0,0.38283804163614554,Elevated
16089,290000,33,0,2369,1298,1,0.347541273276117,Elevated
15196,120000,26,0,316,316,0,0.4787548264965612,High
28935,50000,37,0,4793,3000,0,0.41588151022565645,Elevated
17536,190000,45,0,76433,3300,0,0.23012189426192106,Moderate
26044,10000,42,2,7587,1000,1,0.8837290745778793,Very High
22716,60000,44,0,2802,0,0,0.4787548264965612,High
2220,340000,41,0,6814,0,1,0.23012189426192106,Moderate
10556,400000,31,0,7912,4220,0,0.23012189426192106,Moderate
21429,160000,35,0,24306,2000,0,0.5348990689804838,High
1650,50000,40,0,42549,2200,0,0.38283804163614554,Elevated
6947,220000,37,2,2345,1007,1,0.8837290745778793,Very High
14819,230000,26,0,1099,19686,0,0.23012189426192106,Moderate
10134,40000,45,1,40910,0,0,0.7132952380403815,Very High
76,20000,24,0,14619,2850,0,0.6550539400917675,Very High
12771,140000,26,0,105930,3029,0,0.23012189426192106,Moderate
29960,290000,32,0,23234,1575,0,0.347541273276117,Elevated
20657,160000,45,0,155842,6139,1,0.23012189426192106,Moderate
19662,120000,39,0,2753,0,0,0.4787548264965612,High
4339,150000,50,3,3227,0,0,0.8837290745778793,Very High
24656,210000,45,0,56024,1836,1,0.23012189426192106,Moderate
2827,360000,31,0,0,18540,0,0.23012189426192106,Moderate
4398,160000,32,0,5315,8300,0,0.23012189426192106,Moderate
20978,30000,44,2,17766,1306,1,0.8837290745778793,Very High
20236,200000,54,0,2841,0,0,0.2712812631662762,Moderate
23080,170000,47,0,34804,1600,0,0.23012189426192106,Moderate
29599,70000,39,0,71059,5000,1,0.38283804163614554,Elevated
19567,240000,47,0,27884,23610,0,0.2969376556285609,Moderate
23570,500000,37,0,747,0,0,0.4787548264965612,High
10466,300000,29,0,-1282,0,0,0.347541273276117,Elevated
22265,260000,31,0,82156,3611,0,0.23012189426192106,Moderate
24363,40000,37,0,20774,1355,0,0.4787548264965612,High
25790,150000,35,0,3003,2698,0,0.347541273276117,Elevated
13967,40000,55,2,2400,0,1,0.9260126453015733,Very High
13718,70000,30,2,56448,2600,1,0.9260126453015733,Very High
14042,230000,43,0,1099,2508,0,0.2969376556285609,Moderate
23751,110000,51,0,105476,5436,0,0.23012189426192106,Moderate
15890,70000,27,0,47938,2500,0,0.38283804163614554,Elevated
25372,320000,28,0,10668,44462,0,0.23012189426192106,Moderate
6903,180000,29,0,4000,6028,0,0.23012189426192106,Moderate
17736,350000,50,0,263390,10532,1,0.23012189426192106,Moderate
5909,140000,40,0,67371,3100,0,0.23012189426192106,Moderate
22267,400000,29,0,74829,7017,1,0.3697892966663365,Elevated
5692,410000,36,0,3827,10534,0,0.23012189426192106,Moderate
10111,240000,47,1,0,0,0,0.6088952019010146,Very High
3646,240000,26,0,161766,7000,0,0.23012189426192106,Moderate
1400,50000,23,0,34422,1544,0,0.41588151022565645,Elevated
14920,800000,53,0,7639,11145,0,0.23012189426192106,Moderate
14225,360000,44,0,10311,2758,0,0.2969376556285609,Moderate
20255,350000,52,3,2400,0,1,0.9260126453015733,Very High
